Id,Smiles,NCS1/Ric8 score,NCS1/D2R score
DB00551,CC(=O)NO,-0.9181979930204519,-1.9040700532036898
DB00552,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC[C@H]2O,-1.635666227965947,-2.6479395211547603
DB00553,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,-1.1514924130776802,-1.8296102149560047
DB00554,CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O,-1.4812285133231495,-2.889424221763917
DB00555,NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1,-0.6411978509361371,-1.1935967239390708
DB00556,FC(F)(F)C(F)(F)C(F)(F)F,-0.8638199057110103,-1.6184584790848606
DB00557,OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,-1.1577275684371964,-1.8095477844047172
DB00558,[H][C@]1(OC(=C[C@H](N=C(N)N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,-1.520042540813149,-2.856023803231593
DB00559,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1,-0.9153883162570667,-1.442992270275774
DB00560,[H][C@@]12CC3=C(C(O)=C(NC(=O)CNC(C)(C)C)C=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,-1.1874044159176682,-2.024049204436489
DB00561,CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,-1.3166470213047325,-2.198544239724385
DB00562,NS(=O)(=O)C1=CC2=C(C=C1Cl)N=C(CSCC1=CC=CC=C1)NS2(=O)=O,-0.9696035401451715,-1.5678742476192538
DB00563,[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(C=C1)N(C)CC1=NC2=C(N)NC(=N)N=C2N=C1)C(O)=O,-0.030306571543554706,-0.5321958121299724
DB00564,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12,-1.188165121327709,-2.061070748208171
DB00565,COC1=CC2=C(C=C1OC)[C@@H](CC1=CC(OC)=C(OC)C=C1)[N@@+](C)(CCC(=O)OCCCCCOC(=O)CC[N@@+]1(C)CCC3=C(C=C(OC)C(OC)=C3)[C@H]1CC1=CC(OC)=C(OC)C=C1)CC2,-1.148480532848855,-2.109893064374784
DB00566,OC(=O)[C@@H](S)[C@@H](S)C(O)=O,-1.782708845299858,-3.9248147103107947
DB00567,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,-0.918021853681121,-1.6800566542456412
DB00568,C(\C=C\C1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,-1.5051751034710195,-2.295825134585105
DB00569,CO[C@H]1O[C@H](COS(O)(=O)=O)[C@@H](O[C@@H]2O[C@H]([C@@H](O[C@H]3O[C@H](COS(O)(=O)=O)[C@@H](O[C@@H]4O[C@@H]([C@@H](O[C@H]5O[C@H](COS(O)(=O)=O)[C@@H](O)[C@H](O)[C@H]5NS(O)(=O)=O)[C@H](O)[C@H]4O)C(O)=O)[C@H](OS(O)(=O)=O)[C@H]3NS(O)(=O)=O)[C@H](O)[C@H]2OS(O)(=O)=O)C(O)=O)[C@H](O)[C@H]1NS(O)(=O)=O,-2.35977878240977,-6.4658242567968855
DB00570,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,-1.1215415284173984,-1.775128227834505
DB00571,CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,-1.4404293034279276,-2.401068434161626
DB00572,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,-1.5940711727237091,-2.3646039328301174
DB00573,CC(C(O)=O)C1=CC(OC2=CC=CC=C2)=CC=C1,-1.096432863350417,-1.767774604496767
DB00574,CCNC(C)CC1=CC=CC(=C1)C(F)(F)F,-1.4841949107886543,-2.505192075741616
DB00575,ClC1=CC=CC(Cl)=C1NC1=NCCN1,-1.358183764097461,-2.6500143013886426
DB00576,CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,-1.1664172005443363,-1.9868615979065596
DB00577,CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1NC(N)=NC2=O,-0.6109986998216089,-1.365043481120357
DB00578,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C(O)=O)C1=CC=CC=C1)C(O)=O,-2.364101061676304,-4.21544318031083
DB00579,OC1(N2CCN=C2C2=CC=CC=C12)C1=CC=C(Cl)C=C1,-1.3311633836653,-2.0154453043867218
DB00580,CC1=C(C(=NO1)C1=CC=CC=C1)C1=CC=C(C=C1)S(N)(=O)=O,-0.8552206924914879,-1.4655997782419732
DB00581,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,-1.5421575093702962,-4.14285047191069
DB00582,C[C@@H](C1=NC=NC=C1F)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,-0.8832582932964392,-1.1364537897601896
DB00583,C[N+](C)(C)C[C@H](O)CC([O-])=O,-2.2172834012447593,-4.74156549168351
DB00584,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,-1.0676110060555546,-1.911292255630738
DB00585,CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O,-1.1075606848709045,-1.6823790115758614
DB00586,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,-1.6912465671544537,-2.59873022995488
DB00588,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,-0.8220601789207542,-0.9793924694177787
DB00589,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@@H](CN2C)NC(=O)N(CC)CC,-1.5213457309656853,-2.558808601029229
DB00590,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1,-1.067753505344947,-1.3454433649970672
DB00591,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,-0.8976343749487949,-1.4873320842978404
DB00592,C1CNCCN1,-5.945143436171113,-12.942420713117892
DB00593,CCC1(C)CC(=O)NC1=O,0.0674218388452773,-0.2474435645935118
DB00594,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,-1.0713052629447206,-2.1684392484555266
DB00595,[H][C@@]12[C@@H](O)[C@@]3([H])C(C(=O)C4=C(C=CC=C4O)[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C,-1.4700071156089316,-2.6578135671537053
DB00596,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,-0.8819840690399238,-1.1942673814914504
DB00597,[Gd+3].CC(O)CN1CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC1,-1.3069810326228823,-2.4080386338235344
DB00598,CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1,-1.5447576956277689,-2.641551840813324
DB00599,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-0.7853064967323753,-1.2472002351258402
DB00600,OC1=CC=C(OCC2=CC=CC=C2)C=C1,-0.8408810432402791,-1.3920441591084949
DB00601,CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC(F)=C(C=C1)N1CCOCC1,-1.1078472919082372,-1.7012257879444523
DB00602,[H][C@@]12OC\C3=C/C=C/[C@H](C)[C@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(CC[C@H](C)[C@]([H])(O5)C(C)C)O4)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O.[H][C@@]12OC\C3=C/C=C/[C@H](C)[C@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@]5(CC[C@H](C)[C@]([H])(O5)[C@@H](C)CC)O4)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O,-2.263080944711864,-4.691551983363807
DB00603,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,-0.88852819685734,-1.2293827964013504
DB00604,CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC,-1.0930959065162127,-1.5172002618954368
DB00605,CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O,-0.6340609061735394,-0.7418558749422973
DB00606,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2,-0.7703614497735491,-1.636675129196101
DB00607,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=CC=CC=C12)C(O)=O,-1.05714534050592,-1.9456847310000478
DB00608,CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12,-1.7288960391031964,-3.0554460270371187
DB00609,CCC1=NC=CC(=C1)C(N)=S,-1.2637185861183797,-2.032109175881708
DB00610,C[C@H](N)[C@H](O)C1=CC(O)=CC=C1,-1.0362351474492364,-2.6468633293358046
DB00611,[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1,-1.9697691730790199,-2.893385096351147
DB00612,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,-1.3023409161904995,-2.2076840110910294
DB00613,CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1,-1.2105304818551406,-1.493219742273158
DB00615,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC3)CC(C)C)N=C21,-0.6077721824202692,-1.3101876549195364
DB00617,CCC1(C)OC(=O)N(C)C1=O,-0.8765298640556374,-1.1989779075492608
DB00618,[H][C@]12C[C@@]3([H])[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C(=O)C1=C([C@H]2O)C(Cl)=CC=C1O,-1.433833876339954,-2.3498731710731784
DB00619,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1,-1.6671676374193185,-2.7457451532780244
DB00620,[H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,-0.8385012997232754,-1.2553956405797684
DB00621,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)OC[C@]12C,-1.2767837477987662,-2.1411694884812342
DB00622,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1,-1.6575120062528532,-2.3804650934911993
DB00623,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,-1.6106186275614374,-2.3196232982572496
DB00624,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,-1.1932349386495718,-1.8378448262432354
DB00625,FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1,-0.787720243797549,-1.0499329895687355
DB00626,CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](CC2=CNC=N2)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC1=O)[C@@H](C)CC,-0.08023300434015124,-0.6264754735321931
DB00627,OC(=O)C1=CN=CC=C1,-1.4609207046027393,-2.639052797688024
DB00628,OC(=O)C1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2,-0.8303908724359381,-1.4439487338575197
DB00629,NC(N)=NN=CC1=C(Cl)C=CC=C1Cl,-1.3777635940597261,-2.3015946036845527
DB00630,NCCCC(O)(P(O)(O)=O)P(O)(O)=O,-2.3199733880037243,-4.3002040494250995
DB00631,[H][C@]1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C=NC2=C(N)N=C(Cl)N=C12,-1.589449658875797,-2.42219003063875
DB00632,CCCCCCCCCCCCCCCCCCCCCCO,-1.4726001208130026,-2.449464174642496
DB00633,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1,-1.0420601323636804,-1.356154589623261
DB00634,CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,-0.44990256399418566,-0.8828796173775875
DB00635,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,-0.7462848725220089,-1.0575435934850783
DB00636,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,-1.1217803154596866,-1.4005549388274845
DB00637,COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1,-0.8787528795082084,-1.450759107507204
DB00639,ClC1=CC=C(CCC(CN2C=CN=C2)SC2=C(Cl)C=CC=C2Cl)C=C1,-1.2336380954558612,-1.84491805703872
DB00640,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1,-1.4373916663069286,-2.4725738978032252
DB00641,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC,-3.1880207211236065,-3.5918815626312512
DB00642,NC1=NC(=O)C2=C(NC=C2CCC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N1,-0.0869494666533025,-0.3219256025532183
DB00643,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1,-1.1071788194220382,-1.5669294275215582
DB00644,CC(C)CC(NC(=O)CNC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CO)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC1=CN=CN1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,-0.7086216399340055,-1.4079082833772454
DB00645,CCCCOC1=CC=C(C=C1)C(=O)CCN1CCCCC1,-0.9817710917072799,-1.5715540772582117
DB00646,[H][C@]12C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\CC\C=C\C=C\[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@](O)(C[C@H](O)[C@H]1C(O)=O)O2,-1.2311885762566992,-2.5011258335008004
DB00647,CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1,-1.5267573439044924,-2.4167538024271527
DB00648,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl,-0.6227071914707158,-0.9336289797709987
DB00649,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,-0.8527660144479101,-1.6743813803235348
DB00650,[H]C(=O)N1C(CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2=C1C(=O)NC(N)=N2,-0.22312528298892786,-0.9662882619662545
DB00651,CN1C2=C(N(CC(O)CO)C=N2)C(=O)N(C)C1=O,-1.4368814251843989,-1.8948009148717573
DB00652,CC1C2CC3=C(C=C(O)C=C3)C1(C)CCN2CC=C(C)C,-1.8376132918193258,-3.51605220262711
DB00653,[Mg++].[O-]S([O-])(=O)=O,-2.1126700259681432,-5.469836130342108
DB00654,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCC1=CC=CC=C1,-1.1010671804801937,-1.8722018934075122
DB00655,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,-1.4001259312711727,-1.8692736605480995
DB00656,ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,-1.332643264376331,-1.840231331159925
DB00657,CNC1(C)C2CCC(C2)C1(C)C,-2.6995621749459153,-3.66438191775595
DB00658,NCC=C.ClCC1CO1,-1.28834068075269,-2.4172331602478634
DB00659,CC(=O)NCCCS(O)(=O)=O,-0.45750872801483755,-1.0048646837454718
DB00660,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1,-1.2601872281795654,-2.6846625000907975
DB00661,COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1,-1.2398272676790427,-1.9552965860490508
DB00662,COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1,-1.1968462085441292,-1.7468174142250485
DB00663,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,-0.7521676984941087,-1.0706448554043673
DB00664,COC1=NC=CN=C1NS(=O)(=O)C1=CC=C(N)C=C1,-1.1520765722689927,-2.3216536141639543
DB00665,CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,-0.4978707800814049,-0.6533360222551035
DB00666,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,-0.37789427870920955,-1.0327459023456536
DB00668,CNC[C@H](O)C1=CC(O)=C(O)C=C1,-0.7463125845137661,-1.0840090478295905
DB00669,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1,-0.7709605575844305,-1.4964126474604982
DB00670,CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1,-1.6087231474688755,-2.627599544501834
DB00671,[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC(O)=O)\C1=CSC(N)=N1)C(O)=O,-1.4391381870031439,-2.7311879983730085
DB00672,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1,-0.9064366922388354,-1.5397655587312156
DB00673,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,-1.0609586009573477,-1.4888869747559337
DB00674,[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,-1.199617012253615,-2.0093454645493085
DB00675,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,-0.3563376599305408,-0.7719687643423526
DB00676,O=C(OCC1=CC=CC=C1)C1=CC=CC=C1,-1.2704240571900793,-1.9213559188843055
DB00677,CC(C)OP(F)(=O)OC(C)C,-1.0267965735353517,-1.4492273549361405
DB00678,CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,-0.8186889265854131,-1.18132865455661
DB00679,CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1,-1.7575185783158205,-3.1396475488890667
DB00680,CCOC(=O)NC1=CC2=C(SC3=CC=CC=C3N2C(=O)CCN2CCOCC2)C=C1,-1.6130631518979404,-2.22645532930465
DB00681,[H][C@]12C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@](O)(C[C@H](O)[C@H]1C(O)=O)O2,-1.2982271345997214,-2.5670009692597415
DB00682,CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2,-0.46511175142086014,-0.8927317972941674
DB00683,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12,-1.1927039741780754,-1.4997230630342706
DB00684,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,-2.184891594732278,-6.1925966634343075
DB00685,[H][C@@]12CN(C[C@]1([H])[C@H]2N)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=C(F)C=C(F)C=C1)C(O)=O,-0.8382672875800508,-1.0265194059749678
DB00686,O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(O)(=O)=O)[C@H]2OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]1OS(O)(=O)=O,-1.9740098104822983,-4.454068833614315
DB00687,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,-0.9533373061288088,-1.3775215177490243
DB00688,COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C,-1.002252931650228,-1.5434376589141083
DB00689,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,-0.8228243233052813,-1.4304758934232356
DB00690,CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F,-1.3056455002608809,-2.1252088088087846
DB00691,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O,-1.2633320828626244,-2.028568961945378
DB00692,CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1,-1.0415149746039498,-1.6130226778690917
DB00693,OC1=CC=C2C(OC3=CC(O)=CC=C3C22OC(=O)C3=C2C=CC=C3)=C1,-1.0680407363978768,-1.5185914719522087
DB00694,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(C)=O)C(O)=C1C2=O,-0.9526874008373485,-2.1981109081147787
DB00695,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,-0.9302718825602716,-1.5037871677709034
DB00696,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O,-1.3409892059202209,-2.8515285555193914
DB00697,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,-0.8460593924209094,-1.617089235150284
DB00698,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O,-1.2626243341449703,-2.3039718403479705
DB00699,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@]1(C[C@@H](COC(=O)C1=CN=CC(Br)=C1)CN2C)OC,-1.6811492272632174,-2.309766614649096
DB00700,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC,-0.8467894203321664,-1.1625972609830062
DB00701,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,-3.191116286821793,-5.28640796210437
DB00703,CN1N=C(S\C1=N\C(C)=O)S(N)(=O)=O,-0.665129829554951,-1.084964523850083
DB00704,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O,-1.754993933410896,-2.702542438669097
DB00705,CC(C)NC1=C(N=CC=C1)N1CCN(CC1)C(=O)C1=CC2=C(N1)C=CC(NS(C)(=O)=O)=C2,-0.6408731843501123,-1.0740771278375705
DB00706,CCOC1=CC=CC=C1OCCN[C@H](C)CC1=CC(=C(OC)C=C1)S(N)(=O)=O,-0.8963234597745227,-1.4161202607938845
DB00708,CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1,-1.5786347090122457,-2.7659929415552664
DB00709,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,-1.9290885658580867,-3.8235737169031845
DB00710,CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O,-2.28356071454483,-4.338376962955018
DB00711,CCN(CC)C(=O)N1CCN(C)CC1,-1.622096875835064,-3.189147082900228
DB00712,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1,-1.5359177120053062,-2.5439580583748302
DB00713,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1)C(O)=O,-1.462592726593888,-2.833306780274345
DB00714,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23,-1.3659122542707882,-2.0475007052072733
DB00715,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1,-1.3066087821623447,-1.9931259772541001
DB00716,CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O,-0.4968745731800551,-0.6226465631290397
DB00717,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],-1.2001904365736409,-1.6304481266012476
DB00718,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N)N=CN=C12)OCOC(=O)C(C)(C)C,-1.5234820808041798,-2.487480825087223
